,Município,AVG_IDADE,ID
4827,431100 JAGUARAO,40.0,431100
4828,431110 JAGUARI,44.1,431110
4829,431112 JAQUIRANA,38.6,431112
4830,431113 JARI,39.9,431113
4831,431115 JOIA,39.2,431115
4832,431120 JULIO DE CASTILHOS,38.0,431120
4833,431123 LAGOA BONITA DO SUL,36.5,431123
4834,431125 LAGOAO,35.6,431125
4835,431127 LAGOA DOS TRES CANTOS,45.5,431127
4836,431130 LAGOA VERMELHA,39.0,431130
4837,431140 LAJEADO,36.9,431140
4838,431142 LAJEADO DO BUGRE,35.7,431142
4839,431150 LAVRAS DO SUL,38.5,431150
4840,431160 LIBERATO SALZANO,41.8,431160
4841,431162 LINDOLFO COLLOR,33.7,431162
4842,431164 LINHA NOVA,42.1,431164
4843,431170 MACHADINHO,40.2,431170
4844,431171 MACAMBARA,35.7,431171
4845,431173 MAMPITUBA,37.7,431173
4846,431175 MANOEL VIANA,39.6,431175
4847,431177 MAQUINE,40.6,431177
4848,431179 MARATA,43.4,431179
4849,431180 MARAU,35.6,431180
4850,431190 MARCELINO RAMOS,43.2,431190
4851,431198 MARIANA PIMENTEL,41.8,431198
4852,431200 MARIANO MORO,43.7,431200
4853,431205 MARQUES DE SOUZA,43.3,431205
4854,431210 MATA,41.9,431210
4855,431213 MATO CASTELHANO,38.4,431213
4856,431215 MATO LEITAO,39.7,431215
4857,431217 MATO QUEIMADO,42.9,431217
4858,431220 MAXIMILIANO DE ALMEIDA,42.7,431220
4859,431225 MINAS DO LEAO,36.7,431225
4860,431230 MIRAGUAI,39.6,431230
4861,431235 MONTAURI,46.4,431235
4862,431237 MONTE ALEGRE DOS CAMPOS,39.2,431237
4863,431238 MONTE BELO DO SUL,45.7,431238
4864,431240 MONTENEGRO,36.1,431240
4865,431242 MORMACO,38.2,431242
4866,431244 MORRINHOS DO SUL,42.6,431244
4867,431245 MORRO REDONDO,42.4,431245
4868,431247 MORRO REUTER,40.9,431247
4869,431250 MOSTARDAS,39.1,431250
4870,431260 MUCUM,43.3,431260
4871,431261 MUITOS CAPOES,34.8,431261
4872,431262 MULITERNO,38.0,431262
4873,431265 NAO-ME-TOQUE,38.5,431265
4874,431267 NICOLAU VERGUEIRO,40.0,431267
4875,431270 NONOAI,38.6,431270
4876,431275 NOVA ALVORADA,39.8,431275
4877,431280 NOVA ARACA,38.9,431280
4878,431290 NOVA BASSANO,39.8,431290
4879,431295 NOVA BOA VISTA,45.6,431295
4880,431300 NOVA BRESCIA,44.5,431300
4881,431301 NOVA CANDELARIA,42.0,431301
4882,431303 NOVA ESPERANCA DO SUL,39.4,431303
4883,431306 NOVA HARTZ,33.0,431306
4884,431308 NOVA PADUA,45.0,431308
4885,431310 NOVA PALMA,40.7,431310
4886,431320 NOVA PETROPOLIS,39.8,431320
4887,431330 NOVA PRATA,37.6,431330
4888,431333 NOVA RAMADA,41.8,431333
4889,431335 NOVA ROMA DO SUL,41.2,431335
4890,431337 NOVA SANTA RITA,33.1,431337
4891,431339 NOVO CABRAIS,39.9,431339
4892,431340 NOVO HAMBURGO,36.9,431340
4893,431342 NOVO MACHADO,44.5,431342
4894,431344 NOVO TIRADENTES,41.0,431344
4895,431346 NOVO XINGU,42.0,431346
4896,431349 NOVO BARREIRO,40.2,431349
4897,431350 OSORIO,37.6,431350
4898,431360 PAIM FILHO,44.0,431360
4899,431365 PALMARES DO SUL,41.8,431365
4900,431370 PALMEIRA DAS MISSOES,37.4,431370
4901,431380 PALMITINHO,40.5,431380
4902,431390 PANAMBI,35.9,431390
4903,431395 PANTANO GRANDE,38.1,431395
4904,431400 PARAI,39.9,431400
4905,431402 PARAISO DO SUL,40.2,431402
4906,431403 PARECI NOVO,39.5,431403
4907,431405 PAROBE,34.1,431405
4908,431406 PASSA SETE,36.1,431406
4909,431407 PASSO DO SOBRADO,39.1,431407
4910,431410 PASSO FUNDO,36.3,431410
4911,431413 PAULO BENTO,42.4,431413
4912,431415 PAVERAMA,39.2,431415
4913,431417 PEDRAS ALTAS,35.2,431417
4914,431420 PEDRO OSORIO,40.2,431420
4915,431430 PEJUCARA,41.9,431430
4916,431440 PELOTAS,38.5,431440
4917,431442 PICADA CAFE,40.5,431442
4918,431445 PINHAL,40.1,431445
4919,431446 PINHAL DA SERRA,38.6,431446
4920,431447 PINHAL GRANDE,39.7,431447
4921,431449 PINHEIRINHO DO VALE,37.0,431449
4922,431450 PINHEIRO MACHADO,40.0,431450
4923,431454 PINTO BANDEIRA,43.7,431454
4924,431455 PIRAPO,45.5,431455
4925,431460 PIRATINI,40.2,431460
4926,431470 PLANALTO,40.5,431470
4927,431475 POCO DAS ANTAS,42.3,431475
4928,431477 PONTAO,38.5,431477
4929,431478 PONTE PRETA,45.5,431478
4930,431480 PORTAO,35.1,431480
4931,431490 PORTO ALEGRE,38.7,431490
4932,431500 PORTO LUCENA,47.5,431500
4933,431505 PORTO MAUA,46.3,431505
4934,431507 PORTO VERA CRUZ,47.7,431507
4935,431510 PORTO XAVIER,40.4,431510
4936,431513 POUSO NOVO,42.0,431513
4937,431514 PRESIDENTE LUCENA,39.3,431514
4938,431515 PROGRESSO,40.2,431515
4939,431517 PROTASIO ALVES,44.7,431517
4940,431520 PUTINGA,43.4,431520
4941,431530 QUARAI,38.5,431530
4942,431531 QUATRO IRMAOS,36.9,431531
4943,431532 QUEVEDOS,38.4,431532
4944,431535 QUINZE DE NOVEMBRO,41.8,431535
4945,431540 REDENTORA,31.2,431540
4946,431545 RELVADO,45.8,431545
4947,431550 RESTINGA SECA,41.3,431550
4948,431555 RIO DOS INDIOS,43.8,431555
4949,431560 RIO GRANDE,37.0,431560
4950,431570 RIO PARDO,39.2,431570
4951,431575 RIOZINHO,38.3,431575
4952,431580 ROCA SALES,38.9,431580
4953,431590 RODEIO BONITO,40.2,431590
4954,431595 ROLADOR,43.2,431595
4955,431600 ROLANTE,37.6,431600
4956,431610 RONDA ALTA,38.5,431610
4957,431620 RONDINHA,45.1,431620
4958,431630 ROQUE GONZALES,41.6,431630
4959,431640 ROSARIO DO SUL,39.1,431640
4960,431642 SAGRADA FAMILIA,40.6,431642
4961,431643 SALDANHA MARINHO,44.0,431643
4962,431645 SALTO DO JACUI,36.0,431645
4963,431647 SALVADOR DAS MISSOES,44.7,431647
4964,431650 SALVADOR DO SUL,38.4,431650
4965,431660 SANANDUVA,41.4,431660
4966,431670 SANTA BARBARA DO SUL,40.9,431670
4967,431673 SANTA CECILIA DO SUL,43.5,431673
4968,431675 SANTA CLARA DO SUL,39.7,431675
4969,431680 SANTA CRUZ DO SUL,38.2,431680
4970,431690 SANTA MARIA,37.8,431690
4971,431695 SANTA MARIA DO HERVAL,41.0,431695
4972,431697 SANTA MARGARIDA DO SUL,39.2,431697
4973,431700 SANTANA DA BOA VISTA,42.5,431700
4974,431710 SANT'ANA DO LIVRAMENTO,39.1,431710
4975,431720 SANTA ROSA,38.2,431720
4976,431725 SANTA TEREZA,47.2,431725
4977,431730 SANTA VITORIA DO PALMAR,39.3,431730
4978,431740 SANTIAGO,40.3,431740
4979,431750 SANTO ANGELO,38.3,431750
4980,431755 SANTO ANTONIO DO PALMA,40.9,431755
4981,431760 SANTO ANTONIO DA PATRULHA,39.0,431760
4982,431770 SANTO ANTONIO DAS MISSOES,40.9,431770
4983,431775 SANTO ANTONIO DO PLANALTO,41.3,431775
4984,431780 SANTO AUGUSTO,40.0,431780
4985,431790 SANTO CRISTO,42.3,431790
4986,431795 SANTO EXPEDITO DO SUL,43.6,431795
4987,431800 SAO BORJA,38.4,431800
4988,431805 SAO DOMINGOS DO SUL,43.8,431805
4989,431810 SAO FRANCISCO DE ASSIS,41.8,431810
4990,431820 SAO FRANCISCO DE PAULA,35.9,431820
4991,431830 SAO GABRIEL,38.0,431830
4992,431840 SAO JERONIMO,36.7,431840
4993,431842 SAO JOAO DA URTIGA,45.0,431842
4994,431843 SAO JOAO DO POLESINE,45.5,431843
4995,431844 SAO JORGE,42.3,431844
4996,431845 SAO JOSE DAS MISSOES,41.9,431845
4997,431846 SAO JOSE DO HERVAL,38.9,431846
4998,431848 SAO JOSE DO HORTENCIO,38.3,431848
4999,431849 SAO JOSE DO INHACORA,44.4,431849
5000,431850 SAO JOSE DO NORTE,38.3,431850
5001,431860 SAO JOSE DO OURO,41.6,431860
5002,431861 SAO JOSE DO SUL,41.1,431861
5003,431862 SAO JOSE DOS AUSENTES,35.6,431862
5004,431870 SAO LEOPOLDO,35.4,431870
5005,431880 SAO LOURENCO DO SUL,40.1,431880
5006,431890 SAO LUIZ GONZAGA,39.4,431890
5007,431900 SAO MARCOS,39.2,431900
5008,431910 SAO MARTINHO,44.1,431910
5009,431912 SAO MARTINHO DA SERRA,41.6,431912
5010,431915 SAO MIGUEL DAS MISSOES,39.8,431915
5011,431920 SAO NICOLAU,41.7,431920
5012,431930 SAO PAULO DAS MISSOES,44.1,431930
5013,431935 SAO PEDRO DA SERRA,37.2,431935
5014,431936 SAO PEDRO DAS MISSOES,38.5,431936
5015,431937 SAO PEDRO DO BUTIA,42.1,431937
5016,431940 SAO PEDRO DO SUL,41.9,431940
5017,431950 SAO SEBASTIAO DO CAI,36.8,431950
5018,431960 SAO SEPE,41.3,431960
5019,431970 SAO VALENTIM,45.7,431970
5020,431971 SAO VALENTIM DO SUL,44.7,431971
5021,431973 SAO VALERIO DO SUL,34.4,431973
5022,431975 SAO VENDELINO,39.5,431975
5023,431980 SAO VICENTE DO SUL,39.5,431980
5024,431990 SAPIRANGA,34.5,431990
5025,432000 SAPUCAIA DO SUL,35.2,432000
5026,432010 SARANDI,37.1,432010
5027,432020 SEBERI,39.8,432020
5028,432023 SEDE NOVA,39.9,432023
5029,432026 SEGREDO,36.7,432026
5030,432030 SELBACH,42.1,432030
5031,432032 SENADOR SALGADO FILHO,41.3,432032
5032,432035 SENTINELA DO SUL,38.8,432035
5033,432040 SERAFINA CORREA,36.5,432040
5034,432045 SERIO,44.0,432045
5035,432050 SERTAO,43.5,432050
5036,432055 SERTAO SANTANA,38.0,432055
5037,432057 SETE DE SETEMBRO,43.0,432057
5038,432060 SEVERIANO DE ALMEIDA,43.9,432060
5039,432065 SILVEIRA MARTINS,43.9,432065
5040,432067 SINIMBU,39.6,432067
5041,432070 SOBRADINHO,38.3,432070
5042,432080 SOLEDADE,38.1,432080
5043,432085 TABAI,35.8,432085
5044,432090 TAPEJARA,36.7,432090
5045,432100 TAPERA,39.2,432100
5046,432110 TAPES,39.1,432110
5047,432120 TAQUARA,37.5,432120
5048,432130 TAQUARI,38.5,432130
5049,432132 TAQUARUCU DO SUL,41.4,432132
5050,432135 TAVARES,41.8,432135
5051,432140 TENENTE PORTELA,38.3,432140
5052,432143 TERRA DE AREIA,37.6,432143
5053,432145 TEUTONIA,36.7,432145
5054,432146 TIO HUGO,38.3,432146
5055,432147 TIRADENTES DO SUL,43.0,432147
5056,432149 TOROPI,43.9,432149
5057,432150 TORRES,39.6,432150
5058,432160 TRAMANDAI,37.5,432160
5059,432162 TRAVESSEIRO,45.8,432162
5060,432163 TRES ARROIOS,47.4,432163
5061,432166 TRES CACHOEIRAS,39.4,432166
5062,432170 TRES COROAS,34.2,432170
5063,432180 TRES DE MAIO,41.0,432180
5064,432183 TRES FORQUILHAS,40.1,432183
5065,432185 TRES PALMEIRAS,40.0,432185
5066,432190 TRES PASSOS,41.6,432190
5067,432195 TRINDADE DO SUL,39.7,432195
5068,432200 TRIUNFO,35.3,432200
5069,432210 TUCUNDUVA,44.4,432210
5070,432215 TUNAS,36.4,432215
5071,432218 TUPANCI DO SUL,42.8,432218
5072,432220 TUPANCIRETA,36.1,432220
5073,432225 TUPANDI,35.3,432225
5074,432230 TUPARENDI,46.6,432230
5075,432232 TURUCU,39.1,432232
5076,432234 UBIRETAMA,43.5,432234
5077,432235 UNIAO DA SERRA,48.8,432235
5078,432237 UNISTALDA,41.8,432237
5079,432240 URUGUAIANA,34.6,432240
5080,432250 VACARIA,36.1,432250
5081,432252 VALE VERDE,39.7,432252
5082,432253 VALE DO SOL,38.3,432253
5083,432254 VALE REAL,36.8,432254
5084,432255 VANINI,41.3,432255
5085,432260 VENANCIO AIRES,38.9,432260
5086,432270 VERA CRUZ,38.0,432270
5087,432280 VERANOPOLIS,40.2,432280
5088,432285 VESPASIANO CORREA,46.3,432285
5089,432290 VIADUTOS,45.4,432290
5090,432300 VIAMAO,35.3,432300
5091,432310 VICENTE DUTRA,38.7,432310
5092,432320 VICTOR GRAEFF,41.3,432320
5093,432330 VILA FLORES,43.2,432330
5094,432335 VILA LANGARO,43.4,432335
5095,432340 VILA MARIA,42.4,432340
5096,432345 VILA NOVA DO SUL,41.6,432345
5097,432350 VISTA ALEGRE,41.0,432350
5098,432360 VISTA ALEGRE DO PRATA,43.3,432360
5099,432370 VISTA GAUCHA,41.0,432370
5100,432375 VITORIA DAS MISSOES,44.4,432375
5101,432377 WESTFALIA,41.3,432377
5102,432380 XANGRI-LA,34.8,432380
5103,500020 AGUA CLARA,30.4,500020
5104,500025 ALCINOPOLIS,33.8,500025
5105,500060 AMAMBAI,31.3,500060
5106,500070 ANASTACIO,34.3,500070
5107,500080 ANAURILANDIA,35.5,500080
5108,500085 ANGELICA,33.4,500085
5109,500090 ANTONIO JOAO,31.1,500090
5110,500100 APARECIDA DO TABOADO,34.8,500100
5111,500110 AQUIDAUANA,34.0,500110
5112,500124 ARAL MOREIRA,29.1,500124
5113,500150 BANDEIRANTES,37.0,500150
5114,500190 BATAGUASSU,32.9,500190
5115,500200 BATAYPORA,34.7,500200
5116,500210 BELA VISTA,33.1,500210
5117,500215 BODOQUENA,33.5,500215
5118,500220 BONITO,33.5,500220
5119,500230 BRASILANDIA,33.5,500230
5120,500240 CAARAPO,31.0,500240
5121,500260 CAMAPUA,37.6,500260
5122,500270 CAMPO GRANDE,35.0,500270
5123,500280 CARACOL,32.5,500280
5124,500290 CASSILANDIA,38.4,500290
5125,500295 CHAPADAO DO SUL,30.6,500295
5126,500310 CORGUINHO,37.0,500310
5127,500315 CORONEL SAPUCAIA,30.9,500315
5128,500320 CORUMBA,32.5,500320
5129,500325 COSTA RICA,34.1,500325
5130,500330 COXIM,35.7,500330
5131,500345 DEODAPOLIS,35.3,500345
5132,500348 DOIS IRMAOS DO BURITI,33.9,500348
5133,500350 DOURADINA,34.1,500350
5134,500370 DOURADOS,33.7,500370
5135,500375 ELDORADO,33.9,500375
5136,500380 FATIMA DO SUL,39.4,500380
5137,500390 FIGUEIRAO,34.7,500390
5138,500400 GLORIA DE DOURADOS,37.3,500400
5139,500410 GUIA LOPES DA LAGUNA,36.4,500410
5140,500430 IGUATEMI,34.5,500430
5141,500440 INOCENCIA,36.9,500440
5142,500450 ITAPORA,31.2,500450
5143,500460 ITAQUIRAI,34.0,500460
5144,500470 IVINHEMA,36.7,500470
5145,500480 JAPORA,26.3,500480
5146,500490 JARAGUARI,39.0,500490
5147,500500 JARDIM,34.6,500500
5148,500510 JATEI,34.3,500510
5149,500515 JUTI,33.7,500515
5150,500520 LADARIO,30.4,500520
5151,500525 LAGUNA CARAPA,31.7,500525
5152,500540 MARACAJU,31.8,500540
5153,500560 MIRANDA,31.6,500560
5154,500568 MUNDO NOVO,36.2,500568
5155,500570 NAVIRAI,33.0,500570
5156,500580 NIOAQUE,33.8,500580
5157,500600 NOVA ALVORADA DO SUL,30.0,500600
5158,500620 NOVA ANDRADINA,33.7,500620
5159,500625 NOVO HORIZONTE DO SUL,37.5,500625
5160,500627 PARAISO DAS AGUAS,34.1,500627
5161,500630 PARANAIBA,37.0,500630
5162,500635 PARANHOS,25.7,500635
5163,500640 PEDRO GOMES,37.3,500640
5164,500660 PONTA PORA,32.2,500660
5165,500690 PORTO MURTINHO,30.4,500690
5166,500710 RIBAS DO RIO PARDO,30.4,500710
5167,500720 RIO BRILHANTE,31.3,500720
5168,500730 RIO NEGRO,38.9,500730
5169,500740 RIO VERDE DE MATO GROSSO,35.8,500740
5170,500750 ROCHEDO,36.6,500750
5171,500755 SANTA RITA DO PARDO,34.2,500755
5172,500769 SAO GABRIEL DO OESTE,32.5,500769
5173,500770 SETE QUEDAS,35.0,500770
5174,500780 SELVIRIA,35.2,500780
5175,500790 SIDROLANDIA,32.6,500790
5176,500793 SONORA,29.6,500793
5177,500795 TACURU,28.7,500795
5178,500797 TAQUARUSSU,35.0,500797
5179,500800 TERENOS,36.6,500800
5180,500830 TRES LAGOAS,33.3,500830
5181,500840 VICENTINA,39.5,500840
5182,510010 ACORIZAL,38.3,510010
5183,510020 AGUA BOA,33.0,510020
5184,510025 ALTA FLORESTA,34.4,510025
5185,510030 ALTO ARAGUAIA,33.7,510030
5186,510035 ALTO BOA VISTA,30.5,510035
5187,510040 ALTO GARCAS,34.4,510040
5188,510050 ALTO PARAGUAI,35.8,510050
5189,510060 ALTO TAQUARI,29.7,510060
5190,510080 APIACAS,32.2,510080
5191,510100 ARAGUAIANA,36.9,510100
5192,510120 ARAGUAINHA,39.9,510120
5193,510125 ARAPUTANGA,34.4,510125
5194,510130 ARENAPOLIS,36.1,510130
5195,510140 ARIPUANA,29.0,510140
5196,510160 BARAO DE MELGACO,37.3,510160
5197,510170 BARRA DO BUGRES,31.4,510170
5198,510180 BARRA DO GARCAS,35.6,510180
5199,510185 BOM JESUS DO ARAGUAIA,31.3,510185
5200,510190 BRASNORTE,30.3,510190
5201,510250 CACERES,33.7,510250
5202,510260 CAMPINAPOLIS,25.6,510260
5203,510263 CAMPO NOVO DO PARECIS,29.1,510263
5204,510267 CAMPO VERDE,31.3,510267
5205,510268 CAMPOS DE JULIO,28.3,510268
5206,510269 CANABRAVA DO NORTE,32.0,510269
5207,510270 CANARANA,32.8,510270
5208,510279 CARLINDA,37.5,510279
5209,510285 CASTANHEIRA,33.7,510285
5210,510300 CHAPADA DOS GUIMARAES,36.0,510300
5211,510305 CLAUDIA,33.0,510305
5212,510310 COCALINHO,34.5,510310
5213,510320 COLIDER,35.0,510320
5214,510325 COLNIZA,29.3,510325
5215,510330 COMODORO,31.6,510330
5216,510335 CONFRESA,30.8,510335
5217,510336 CONQUISTA D'OESTE,31.1,510336
5218,510337 COTRIGUACU,28.9,510337
5219,510340 CUIABA,34.2,510340
5220,510343 CURVELANDIA,36.1,510343
5221,510345 DENISE,31.5,510345
5222,510350 DIAMANTINO,32.7,510350
5223,510360 DOM AQUINO,36.8,510360
5224,510370 FELIZ NATAL,29.4,510370
5225,510380 FIGUEIROPOLIS D'OESTE,36.1,510380
5226,510385 GAUCHA DO NORTE,28.9,510385
5227,510390 GENERAL CARNEIRO,31.5,510390
5228,510395 GLORIA D'OESTE,37.4,510395
5229,510410 GUARANTA DO NORTE,33.5,510410
5230,510420 GUIRATINGA,38.5,510420
5231,510450 INDIAVAI,33.9,510450
5232,510452 IPIRANGA DO NORTE,28.8,510452
5233,510454 ITANHANGA,33.1,510454
5234,510455 ITAUBA,35.1,510455
5235,510460 ITIQUIRA,33.4,510460
5236,510480 JACIARA,34.2,510480
5237,510490 JANGADA,34.5,510490
5238,510500 JAURU,35.2,510500
5239,510510 JUARA,32.7,510510
5240,510515 JUINA,34.0,510515
5241,510517 JURUENA,29.4,510517
5242,510520 JUSCIMEIRA,36.3,510520
5243,510523 LAMBARI D'OESTE,31.7,510523
5244,510525 LUCAS DO RIO VERDE,28.3,510525
5245,510530 LUCIARA,35.2,510530
5246,510550 VILA BELA DA SANTISSIMA TRINDADE,30.2,510550
5247,510558 MARCELANDIA,34.2,510558
5248,510560 MATUPA,33.0,510560
5249,510562 MIRASSOL D'OESTE,33.9,510562
5250,510590 NOBRES,35.0,510590
5251,510600 NORTELANDIA,37.1,510600
5252,510610 NOSSA SENHORA DO LIVRAMENTO,37.6,510610
5253,510615 NOVA BANDEIRANTES,32.4,510615
5254,510617 NOVA NAZARE,28.9,510617
5255,510618 NOVA LACERDA,30.1,510618
5256,510619 NOVA SANTA HELENA,35.0,510619
5257,510620 NOVA BRASILANDIA,36.4,510620
5258,510621 NOVA CANAA DO NORTE,35.4,510621
5259,510622 NOVA MUTUM,28.5,510622
5260,510623 NOVA OLIMPIA,31.7,510623
5261,510624 NOVA UBIRATA,30.9,510624
5262,510625 NOVA XAVANTINA,35.7,510625
5263,510626 NOVO MUNDO,32.1,510626
5264,510627 NOVO HORIZONTE DO NORTE,38.4,510627
5265,510628 NOVO SAO JOAQUIM,35.9,510628
5266,510629 PARANAITA,36.4,510629
5267,510630 PARANATINGA,32.6,510630
5268,510631 NOVO SANTO ANTONIO,31.8,510631
5269,510637 PEDRA PRETA,35.4,510637
5270,510642 PEIXOTO DE AZEVEDO,33.0,510642
5271,510645 PLANALTO DA SERRA,33.8,510645
5272,510650 POCONE,34.2,510650
5273,510665 PONTAL DO ARAGUAIA,35.1,510665
5274,510670 PONTE BRANCA,41.3,510670
5275,510675 PONTES E LACERDA,32.5,510675
5276,510677 PORTO ALEGRE DO NORTE,32.5,510677
5277,510680 PORTO DOS GAUCHOS,34.5,510680
5278,510682 PORTO ESPERIDIAO,33.7,510682
5279,510685 PORTO ESTRELA,36.3,510685
5280,510700 POXOREO,37.4,510700
5281,510704 PRIMAVERA DO LESTE,32.4,510704
5282,510706 QUERENCIA,29.7,510706
5283,510710 SAO JOSE DOS QUATRO MARCOS,36.7,510710
5284,510715 RESERVA DO CABACAL,34.1,510715
5285,510718 RIBEIRAO CASCALHEIRA,32.8,510718
5286,510719 RIBEIRAOZINHO,35.4,510719
5287,510720 RIO BRANCO,36.8,510720
5288,510724 SANTA CARMEM,31.1,510724
5289,510726 SANTO AFONSO,38.1,510726
5290,510729 SAO JOSE DO POVO,40.1,510729
5291,510730 SAO JOSE DO RIO CLARO,32.6,510730
5292,510735 SAO JOSE DO XINGU,28.6,510735
5293,510740 SAO PEDRO DA CIPA,33.0,510740
5294,510757 RONDOLANDIA,28.8,510757
5295,510760 RONDONOPOLIS,33.1,510760
5296,510770 ROSARIO OESTE,37.2,510770
5297,510774 SANTA CRUZ DO XINGU,29.7,510774
5298,510775 SALTO DO CEU,37.1,510775
5299,510776 SANTA RITA DO TRIVELATO,29.8,510776
5300,510777 SANTA TEREZINHA,31.4,510777
5301,510779 SANTO ANTONIO DO LESTE,29.2,510779
5302,510780 SANTO ANTONIO DO LEVERGER,35.5,510780
5303,510785 SAO FELIX DO ARAGUAIA,34.5,510785
5304,510787 SAPEZAL,27.3,510787
5305,510788 SERRA NOVA DOURADA,33.5,510788
5306,510790 SINOP,31.6,510790
5307,510792 SORRISO,30.4,510792
5308,510794 TABAPORA,34.2,510794
5309,510795 TANGARA DA SERRA,32.5,510795
5310,510800 TAPURAH,29.7,510800
5311,510805 TERRA NOVA DO NORTE,37.3,510805
5312,510810 TESOURO,38.3,510810
5313,510820 TORIXOREU,41.4,510820
5314,510830 UNIAO DO SUL,34.5,510830
5315,510835 VALE DE SAO DOMINGOS,34.2,510835
5316,510840 VARZEA GRANDE,32.5,510840
5317,510850 VERA,32.3,510850
5318,510860 VILA RICA,29.9,510860
5319,510880 NOVA GUARITA,37.4,510880
5320,510885 NOVA MARILANDIA,31.7,510885
5321,510890 NOVA MARINGA,29.5,510890
5322,510895 NOVA MONTE VERDE,32.5,510895
5323,520005 ABADIA DE GOIAS,33.6,520005
5324,520010 ABADIANIA,34.1,520010
5325,520013 ACREUNA,34.6,520013
5326,520015 ADELANDIA,38.5,520015
5327,520017 AGUA FRIA DE GOIAS,33.6,520017
5328,520020 AGUA LIMPA,39.8,520020
5329,520025 AGUAS LINDAS DE GOIAS,28.2,520025
5330,520030 ALEXANIA,33.9,520030
5331,520050 ALOANDIA,40.9,520050
5332,520055 ALTO HORIZONTE,30.4,520055
5333,520060 ALTO PARAISO DE GOIAS,33.1,520060
5334,520080 ALVORADA DO NORTE,33.8,520080
5335,520082 AMARALINA,38.0,520082
5336,520085 AMERICANO DO BRASIL,36.2,520085
5337,520090 AMORINOPOLIS,42.3,520090
5338,520110 ANAPOLIS,34.7,520110
5339,520120 ANHANGUERA,37.8,520120
5340,520130 ANICUNS,36.1,520130
5341,520140 APARECIDA DE GOIANIA,31.5,520140
5342,520145 APARECIDA DO RIO DOCE,36.0,520145
5343,520150 APORE,33.7,520150
5344,520160 ARACU,40.7,520160
5345,520170 ARAGARCAS,35.7,520170
5346,520180 ARAGOIANIA,35.5,520180
5347,520215 ARAGUAPAZ,37.4,520215
5348,520235 ARENOPOLIS,41.2,520235
5349,520250 ARUANA,33.4,520250
5350,520260 AURILANDIA,44.1,520260
5351,520280 AVELINOPOLIS,38.3,520280
5352,520310 BALIZA,35.5,520310
5353,520320 BARRO ALTO,32.8,520320
5354,520330 BELA VISTA DE GOIAS,35.6,520330
5355,520340 BOM JARDIM DE GOIAS,38.6,520340
5356,520350 BOM JESUS DE GOIAS,32.6,520350
5357,520355 BONFINOPOLIS,34.9,520355
5358,520357 BONOPOLIS,34.5,520357
5359,520360 BRAZABRANTES,38.7,520360
5360,520380 BRITANIA,38.1,520380
5361,520390 BURITI ALEGRE,38.0,520390
5362,520393 BURITI DE GOIAS,40.3,520393
5363,520396 BURITINOPOLIS,34.3,520396
5364,520400 CABECEIRAS,33.0,520400
5365,520410 CACHOEIRA ALTA,34.2,520410
5366,520420 CACHOEIRA DE GOIAS,38.3,520420
5367,520425 CACHOEIRA DOURADA,38.1,520425
5368,520430 CACU,36.9,520430
5369,520440 CAIAPONIA,38.2,520440
5370,520450 CALDAS NOVAS,34.7,520450
5371,520455 CALDAZINHA,36.5,520455
5372,520460 CAMPESTRE DE GOIAS,36.4,520460
5373,520465 CAMPINACU,36.6,520465
5374,520470 CAMPINORTE,34.1,520470
5375,520480 CAMPO ALEGRE DE GOIAS,32.0,520480
5376,520485 CAMPO LIMPO DE GOIAS,31.7,520485
5377,520490 CAMPOS BELOS,32.4,520490
5378,520495 CAMPOS VERDES,39.8,520495
5379,520500 CARMO DO RIO VERDE,36.1,520500
5380,520505 CASTELANDIA,37.6,520505
5381,520510 CATALAO,34.2,520510
5382,520520 CATURAI,35.8,520520
5383,520530 CAVALCANTE,31.2,520530
5384,520540 CERES,38.1,520540
5385,520545 CEZARINA,34.8,520545
5386,520547 CHAPADAO DO CEU,28.5,520547
5387,520549 CIDADE OCIDENTAL,30.0,520549
5388,520551 COCALZINHO DE GOIAS,32.8,520551
5389,520552 COLINAS DO SUL,35.0,520552
5390,520570 CORREGO DO OURO,39.8,520570
5391,520580 CORUMBA DE GOIAS,35.9,520580
5392,520590 CORUMBAIBA,36.3,520590
5393,520620 CRISTALINA,30.9,520620
5394,520630 CRISTIANOPOLIS,39.4,520630
5395,520640 CRIXAS,35.6,520640
5396,520650 CROMINIA,40.0,520650
5397,520660 CUMARI,39.8,520660
5398,520670 DAMIANOPOLIS,37.8,520670
5399,520680 DAMOLANDIA,38.2,520680
5400,520690 DAVINOPOLIS,39.3,520690
5401,520710 DIORAMA,39.7,520710
5402,520725 DOVERLANDIA,37.5,520725
5403,520735 EDEALINA,39.9,520735
5404,520740 EDEIA,36.2,520740
5405,520750 ESTRELA DO NORTE,37.4,520750
5406,520753 FAINA,39.4,520753
5407,520760 FAZENDA NOVA,41.2,520760
5408,520780 FIRMINOPOLIS,40.2,520780
5409,520790 FLORES DE GOIAS,33.7,520790
5410,520800 FORMOSA,32.4,520800
